,base,authors_l,title_l,title,journal_l,keywords_l,year,language,doi
246,scopus,"j chapa, z haq, a s cifu",comparative analysis of the factors associated with citation and media coverage of clinical research,Comparative analysis of the factors associated with citation and media coverage of clinical research,scientometrics,"citation count, media coverage, randomized controlled trial, rct",2017,English,10.1007/s11192-017-2428-5
247,scopus,j r bean,altmetrics in scientific research flash in the pan or transformative innovation,Altmetrics in Scientific Research: Flash in the Pan or Transformative Innovation?,world neurosurgery,"altmetric, citation, impact factor, neurosurgery, social media",2017,English,10.1016/j.wneu.2017.05.065
248,scopus,"n robinson-garcia, r costas, k isett, j melkers, d hicks",the unbearable emptiness of tweetingabout journal articles,The unbearable emptiness of tweeting—About journal articles,plos one,,2017,English,10.1371/journal.pone.0183551
249,scopus,"m thelwall, k kousha",researchgate versus google scholar which finds more early citations,ResearchGate versus Google Scholar: Which finds more early citations?,scientometrics,"academic social network sites, altmetrics, citation analysis, early impact, researchgate",2017,English,10.1007/s11192-017-2400-4
250,scopus,"g haddow, j mamtora",research support in australian academic libraries services resources and relationships,"Research Support in Australian Academic Libraries: Services, Resources, and Relationships",new review of academic librarianship,"academic libraries, altmetrics, australia, bibliometrics, research evaluation, research support",2017,English,10.1080/13614533.2017.1318765
251,scopus,"l bornmann, r haunschild",measuring field normalized impact of papers on specific societal groups an altmetrics study based on mendeley data,Measuring field-normalized impact of papers on specific societal groups: An altmetrics study based on Mendeley Data,research evaluation,"altmetrics, broader impact, field-normalization, mendeley, mnrs, target-oriented impact measurement",2017,English,10.1093/reseval/rvx005
252,scopus,"a b rosenkrantz, a ayoola, k singh, r duszak, jr",alternative metrics altmetrics for assessing article impact in popular general radiology journals,Alternative Metrics (“Altmetrics”) for Assessing Article Impact in Popular General Radiology Journals,academic radiology,"bibliometrics, biomedical journals, metrics, social media",2017,English,10.1016/j.acra.2016.11.019
253,scopus,"j vainio, k holmberg",highly tweeted science articles who tweets them an analysis of twitter user profile descriptions,Highly tweeted science articles: who tweets them? An analysis of Twitter user profile descriptions,scientometrics,"altmetrics, scholarly communication, twitter, twitter profile",2017,English,10.1007/s11192-017-2368-0
254,scopus,b kenyon,altmetrics a practical guide for librarians researchers and academics edited by andy tattersall,"Altmetrics: A Practical Guide for Librarians, Researchers, and Academics, edited by Andy Tattersall",medical reference services quarterly,,2017,English,10.1080/02763869.2017.1332282
255,scopus,"e orduna-malea, a martin-martin, m thelwall, lopez-cozar delgado",do researchgate scores create ghost academic reputations,Do ResearchGate Scores create ghost academic reputations?,scientometrics,"academic social networks, altmetrics, bibliometrics, research evaluation, researchgate",2017,English,10.1007/s11192-017-2396-9
256,scopus,"m schmitt, r jaschke",what do computer scientists tweet analyzing the link sharing practice on twitter,What do computer scientists tweet? Analyzing the link-sharing practice on Twitter,plos one,,2017,English,10.1371/journal.pone.0179630
257,scopus,m thelwall,why do papers have many mendeley readers but few scopus indexed citations and vice versa,Why do papers have many Mendeley readers but few Scopus-indexed citations and vice versa?,journal of librarianship and information science,"altmetrics, citation analysis, mendeley",2017,English,10.1177/0961000615594867
258,scopus,"h yu, s xu, t xiao, b m hemminger, s yang",global science discussed in local altmetrics weibo and its comparison with twitter,Global science discussed in local altmetrics: Weibo and its comparison with Twitter,journal of informetrics,"altmetrics, altmetrics indicators, distribution, scholarly communication, weibo",2017,English,10.1016/j.joi.2017.02.011
259,scopus,"girolamo di, r m reynders",health care articles with simple and declarative titles were more likely to be in the altmetric top 100,Health care articles with simple and declarative titles were more likely to be in the Altmetric Top 100,journal of clinical epidemiology,"alternative-level metrics, communication, declarative titles, dissemination, media bias, reporting",2017,English,10.1016/j.jclinepi.2016.11.018
260,scopus,"j s butler, i d kaye, a s sebastian, s c wagner, p b morrissey, g d schroeder, c k kepler, a r vaccaro",the evolution of current research impact metrics,The evolution of current research impact metrics,clinical spine surgery,"alternative metrics, altmetrics, research impact metrics",2017,English,10.1097/bsd.0000000000000531
261,scopus,"s w sutton, r miles, s konkiel",is whats trending whats worth purchasing insights from a national study of collection development librarians,Is What’s “Trending” What’s Worth Purchasing? Insights from a National Study of Collection Development Librarians,serials librarian,"altmetrics, bibliometrics, collection development, selection criteria, survey",2017,English,10.1080/0361526x.2017.1297593
262,scopus,"h alhoori, r furuta",recommendation of scholarly venues based on dynamic user interests,Recommendation of scholarly venues based on dynamic user interests,journal of informetrics,"altmetrics, collaborative filtering, recommender system, scholarly communication, social media, user modeling",2017,English,10.1016/j.joi.2017.03.006
263,scopus,h yu,context of altmetrics data matters an investigation of count type and user category,Context of altmetrics data matters: an investigation of count type and user category,scientometrics,"altmetrics, correlation analysis, count type, twitter, user category",2017,English,10.1007/s11192-017-2251-z
264,scopus,"b buttliere, j buder",personalizing papers using altmetrics comparing paper quality or impact to person intelligence or personality,Personalizing papers using Altmetrics: comparing paper ‘Quality’ or ‘Impact’ to person ‘Intelligence’ or ‘Personality’,scientometrics,"altmetrics, bibliometrics, citation counts, factor analysis, intelligence, personality, plos, psychometrics",2017,English,10.1007/s11192-017-2246-9
265,scopus,"x z liu, h fang",what we can learn from tweets linking to research papers,What we can learn from tweets linking to research papers,scientometrics,"academic paper, altmetrics, electronic publishing, function of science, research evaluation, tweet",2017,English,10.1007/s11192-017-2279-0
266,scopus,"q ke, y -y ahn, c r sugimoto",a systematic identification and analysis of scientists on twitter,A systematic identification and analysis of scientists on Twitter,plos one,,2017,English,10.1371/journal.pone.0175368
267,scopus,"e romero-frias, n robinson-garcia",social labs in universities innovation and impact in medialab ugr,Social labs in universities: Innovation and impact in medialab UGR,comunicar,"altmetrics, digital culture, digital society, innovation, medialab, social impact, social media, twitter",2017,English,10.3916/c51-2017-03
268,scopus,o b onyancha,altmetrics of south african journals implications for scholarly impact of south african research,Altmetrics of South African Journals: Implications for Scholarly Impact of South African Research,publishing research quarterly,"altmetrics, bibliometrics, compedia, google scholar, impact factor, scopus",2017,English,10.1007/s12109-016-9485-0
269,scopus,"r haunschild, l bornmann",how many scientific papers are mentioned in policy related documents an empirical investigation using web of science and altmetric data,How many scientific papers are mentioned in policy-related documents? An empirical investigation using Web of Science and Altmetric data,scientometrics,"altmetrics, bibliometrics, policy documents, policy-related mentions, societal impact",2017,English,10.1007/s11192-016-2237-2
270,scopus,"j ravenscroft, m liakata, a clare, d duma",measuring scientific impact beyond academia an assessment of existing impact metrics and proposed improvements,Measuring scientific impact beyond academia: An assessment of existing impact metrics and proposed improvements,plos one,,2017,English,10.1371/journal.pone.0173152
271,scopus,"m j kurtz, e a henneken",measuring metrics a 40 year longitudinal cross validation of citations downloads and peer review in astrophysics,"Measuring metrics - a 40-year longitudinal cross-validation of citations, downloads, and peer review in astrophysics",journal of the association for information science and technology,,2017,English,10.1002/asi.23689
272,scopus,"r zhao, m wei",impact evaluation of open source software an altmetrics perspective,Impact evaluation of open source software: an Altmetrics perspective,scientometrics,"altmetrics, depsy, impact evaluation, open source software, python",2017,English,10.1007/s11192-016-2204-y
273,scopus,m thelwall,three practical field normalised alternative indicator formulae for research evaluation,Three practical field normalised alternative indicator formulae for research evaluation,journal of informetrics,,2017,English,10.1016/j.joi.2016.12.002
274,scopus,"a fernandez-cano, i m fernandez-guerrero",a multivariate model for evaluating emergency medicine journals,A multivariate model for evaluating emergency medicine journals,scientometrics,"cluster analysis, emergency medicine, factor analysis, factor scores, multivariate evaluation, scientific journals",2017,English,10.1007/s11192-016-2197-6
275,scopus,"l bornmann, r haunschild",does evaluative scientometrics lose its main focus on scientific quality by the new orientation towards societal impact,Does evaluative scientometrics lose its main focus on scientific quality by the new orientation towards societal impact?,scientometrics,"altmetrics, bibliometrics, research impact, research quality, scientific revolution, societal impact",2017,English,10.1007/s11192-016-2200-2
276,scopus,"h h aung, m erdt, y -l theng",awareness and usage of altmetrics a user survey,Awareness and usage of altmetrics: A user survey,proceedings of the association for information science and technology,"altmetrics, awareness, social media, survey, usage",2017,English,10.1002/pra2.2017.14505401003
277,scopus,"e starbuck, s purtee",altmetric scores short term popularity or long term scientific importance,Altmetric scores: short-term popularity or long-term scientific importance,digital library perspectives,"altmetrics, citations, faculty, implications, publications, traditional metrics",2017,English,10.1108/dlp-01-2017-0005
278,scopus,"j l bonnet, m mendez-brady",making the mission visible altmetrics and nontraditional publishing,Making the mission visible: altmetrics and nontraditional publishing,digital library perspectives,"altmetrics, impact, institutional repository, library instruction and outreach, nontraditional publishing, scholarly communication",2017,English,10.1108/dlp-01-2017-0002
279,scopus,"a uribe-tirado, j alhuay-quispe",metric study of information literacy in latin america from bibliometrics to altmetrics estudio metrico de alfin en iberoamerica de la bibliometria a las altmetrics,Metric study of information literacy in Latin America: From bibliometrics to altmetrics [Estudio métrico de ALFIN en Iberoamérica: De la bibliometría a las altmetrics],revista espanola de documentacion cientifica,"altmetrics, bibliometrics, impact, information literacy, open access, open science, science 2.0, social web, visibility",2017,Spanish,10.3989/redc.2017.3.1414
280,scopus,"m y ali, j richardson",pakistani lis scholars altmetrics in researchgate,Pakistani LIS scholars’ altmetrics in ResearchGate,program,"academic social networking, altmetrics, lis researcher, research impact, researcher profile, reserachgate",2017,English,10.1108/prog-07-2016-0052
281,scopus,a e williams,altmetrics an overview and evaluation,Altmetrics: An overview and evaluation,online information review,"academic networks, altmetrics, research impact",2017,English,10.1108/oir-10-2016-0294
282,scopus,"melo de, e l m lima",altmetrics impact aspects observed with profiles analyzes on facebook and twitter impactos da altmetria aspectos observados com analises de perfis no facebook e twitter,Altmetrics impact: Aspects observed with profiles analyzes on Facebook and Twitter [Impactos da altmetria: Aspectos observados com análises de perfis no Facebook e Twitter],informacao e sociedade,"alternative metrics, altmetrics, scientific communication, scientific impact, social networks",2017,Portuguese,
283,scopus,"t h h htoo, j -c na",disciplinary differences in altmetrics for social sciences,Disciplinary differences in altmetrics for social sciences,online information review,"altmetrics, bibliometrics, research impact, scientometrics, social media",2017,English,10.1108/oir-12-2015-0386
284,scopus,j cho,a comparative study of the impact of korean research articles in four academic fields using altmetrics,A comparative study of the impact of Korean research articles in four academic fields using altmetrics,performance measurement and metrics,"altmetrics, bibliometrics, citation, impactstory, korean research, metrics",2017,English,10.1108/pmm-02-2016-0005
285,scopus,"r shrivastava, p mahajan",an altmetric analysis of researchgate profiles of physics researchers a study of university of delhi india,An altmetric analysis of ResearchGate profiles of physics researchers: A study of University of Delhi (India),performance measurement and metrics,"academic social networking, altmetrics, bibliometrics, research evaluation, researchgate, scholarly communication",2017,English,10.1108/pmm-07-2016-0033
286,scopus,a tattersall,supporting the research feedback loop why and how library and information professionals should engage with altmetrics to support research,Supporting the research feedback loop: Why and how library and information professionals should engage with altmetrics to support research,performance measurement and metrics,"alternative indicators, altmetrics, librarianship, library, library and information professionals, research support",2017,English,10.1108/pmm-08-2016-0037
287,scopus,"t a carpenter, n m lagace",defining community recommended practice for altmetrics the niso alternative metrics project completes its work,Defining community recommended practice for altmetrics: The NISO alternative metrics project completes its work,performance measurement and metrics,"altmetrics, bibliometrics, impact, metrics, niso, standards",2017,English,10.1108/pmm-09-2016-0039
288,scopus,"r araujo, a a sorensen, s konkiel, b r bloem",top altmetric scores in the parkinsons disease literature,Top Altmetric Scores in the Parkinson's Disease Literature,journal of parkinsons disease,"altmetric, impact factor, parkinson's disease, social media",2017,English,10.3233/jpd-179000
289,scopus,"w sygocki, e korzeniewska",sources of information in the field of electromagnetism and occupational safety bibliometric and altmetric data zroda informacji z zakresu elektromagnetyzmu i bhp dane bibliometryczne i altmetryczne,Sources of information in the field of electromagnetism and occupational safety: Bibliometric and altmetric data [Źródła informacji z zakresu elektromagnetyzmu i BHP - Dane bibliometryczne i altmetryczne],przeglad elektrotechniczny,"altmetrics indicators, citations, impact factor, open access, scopus, web of science",2017,English,10.15199/48.2017.01.51
290,scopus,"j schopfel, h prost",altmetrics and grey literature perspectives and challenges,Altmetrics and grey literature: Perspectives and challenges,grey journal,,2017,English,
291,scopus,"k li, s xu",measuring the impact of r packages,Measuring the impact of R packages,proceedings of the association for information science and technology,"altmetrics, open software, r packages, scientometrics",2017,English,10.1002/pra2.2017.14505401138
292,scopus,"f luo, a sun, m erdt, a s raamkumar, y -l theng",exploring prestigious citations sourced from top universities across disciplines,Exploring prestigious citations sourced from top universities across disciplines,proceedings of the association for information science and technology,"altmetrics, citation analysis, citation counts, qs citations, university ranking",2017,English,10.1002/pra2.2017.14505401028
293,scopus,j l ortega,the presence of academic journals on twitter and its relationship with dissemination tweets and research impact citations,The presence of academic journals on Twitter and its relationship with dissemination (tweets) and research impact (citations),aslib journal of information management,"altmetrics, citation, plum analytics, research journals, twitter, webometrics",2017,English,10.1108/ajim-02-2017-0055
294,scopus,"r costas, a perianes-rodriguez, j ruiz-castillo",on the quest for currencies of science field exchange rates for citations and mendeley readership,On the quest for currencies of science: Field “exchange rates” for citations and Mendeley readership,aslib journal of information management,"altmetrics, citation analysis, currencies of science, mendeley readership, reward system of science, scientometrics",2017,English,10.1108/ajim-01-2017-0023
295,scopus,"t h h htoo, n jin-cheon",who are tweeting research articles and why,Who are tweeting research articles and why?,journal of information science theory and practice,"altmetrics, motivation, psychology, twitter, user profiling",2017,English,10.1633/jistap.2017.5.3.4
296,scopus,"e y wong, s m vital",plumx a tool to showcase academic profile and distinction,PlumX: a tool to showcase academic profile and distinction,digital library perspectives,"altmetrics, bibliometrics, faculty scholarship output, plum analytics, plumx metrics, research impact",2017,English,10.1108/dlp-12-2016-0047
297,scopus,"s k coombs, i peters",the leiden manifesto under review what libraries can learn from it,The Leiden Manifesto under review: what libraries can learn from it,digital library perspectives,"altmetrics, bibliometrics, leiden manifesto, libraries, research evaluation, responsible metrics",2017,English,10.1108/dlp-01-2017-0004
298,scopus,r k bhardwaj,academic social networking sites comparative analysis of researchgate academia edu mendeley and zotero,"Academic social networking sites: Comparative analysis of ResearchGate, Academia.edu, Mendeley and Zotero",information and learning science,"academia.edu, altmetrics features, mendeley, researchgate, social networking sites, zotero",2017,English,10.1108/ils-03-2017-0012
299,scopus,"j -c na, y e ye",content analysis of scholarly discussions of psychological academic articles on facebook,Content analysis of scholarly discussions of psychological academic articles on Facebook,online information review,"altmetrics, content analysis, facebook, psychology, scholarly communication",2017,English,10.1108/oir-02-2016-0058
300,scopus,"a pooladian, a borrego",twenty years of readership of library and information science literature under mendeleys microscope,Twenty years of readership of library and information science literature under Mendeley’s microscope,performance measurement and metrics,"altmetrics, information behaviour, library and information science, mendeley, reference management software, scholarly communication",2017,English,10.1108/pmm-02-2016-0006
301,scopus,"v scotti, silvestri de, l scudeller, p abele, f topuz, m curti",novel bibliometric scores for evaluating research quality and output a correlation study with established indexes,Novel bibliometric scores for evaluating research quality and output: A correlation study with established indexes,international journal of biological markers,"altmetrics, bibliometrics, hospital, impact factor, oncology department",2017,English,10.5301/jbm.5000217
302,scopus,"k golub, j hansson",big data in library and information science a brief overview of some important problem areas,(Big) data in library and information science: A brief overview of some important problem areas,journal of universal computer science,"bibliometrics, big data, data curation, data sharing, library and information science, scholarly communication",2017,English,
303,scopus,"h v siravuri, h alhoori",what makes a research article newsworthy,What makes a research article newsworthy?,proceedings of the association for information science and technology,"altmetrics, newsworthy research",2017,English,10.1002/pra2.2017.14505401163
304,scopus,"f shu, s haustein",on the citation advantage of tweeted papers at the journal level,On the citation advantage of tweeted papers at the journal level,proceedings of the association for information science and technology,"altmetrics, citation analysis, journal, scientific impact, twitter",2017,English,10.1002/pra2.2017.14505401040
305,scopus,"z fang, x guo, y yang, z yang, q li, z hu, x wang",measuring global research activities using geographic data of scholarly article visits,Measuring global research activities using geographic data of scholarly article visits,electronic library,"article usage, big geographical data, knowledge diffusion, research activity",2017,English,10.1108/el-10-2016-0228
306,scopus,a e williams,f1000 an overview and evaluation,F1000: an overview and evaluation,information and learning science,"academic social networks, altmetrics, f1000, networked peer review, open peer review, scholarly publishing",2017,English,10.1108/ils-06-2017-0065
307,scopus,"r l reece, m c hardy",moving beyond metrics a primer for hiring and promoting a diverse workforce in entomology and other natural sciences,Moving beyond Metrics: A Primer for Hiring and Promoting a Diverse Workforce in Entomology and Other Natural Sciences,annals of the entomological society of america,"affirmative action, and mathematics), career development, diversity, engineering, equity, stem (science, technology",2017,English,10.1093/aesa/sax059
308,scopus,"a j williams, l peck, s ekins",the new alchemy online networking data sharing and research activity distribution tools for scientists,"The new alchemy: Online networking, data sharing and research activity distribution tools for scientists",f1000research,"alternative metrics, altmetrics, online networking, research data sharing, social networking",2017,English,10.12688/f1000research.12185.1
309,scopus,a r asnafi,presence of the iranian library and the information science departments in researchgate,Presence of the iranian library and the information science departments in researchgate,desidoc journal of library and information technology,"academic social networks, altmetrics, iranian faculty members, library and information science, researchgate",2017,English,10.14429/djlit.37.4.10561
310,scopus,m thelwall,are mendeley reader counts high enough for research evaluations when articles are published,Are Mendeley reader counts high enough for research evaluations when articles are published?,aslib journal of information management,"altmetrics, bibliometrics, citation analysis, early impact, mendeley, mendeley readers",2017,English,10.1108/ajim-01-2017-0028
311,scopus,"l he, z han",do usage counts of scientific data make sense an investigation of the dryad repository,Do usage counts of scientific data make sense? An investigation of the Dryad repository,library hi tech,"bibliometrics, citation counts, data sharing, dryad repository, scientific data, usage counts",2017,English,10.1108/lht-12-2016-0158
312,scopus,"f l murphy, j lin, m taylor, l allen",building the infrastructure to make science metrics more scientific,Building the infrastructure to make science metrics more scientific,f1000research,"altmetrics, funding, impact, research evaluation, research indicators, research policy, science policy, scientometrics",2017,English,10.12688/f1000research.10422.2
313,scopus,b m webster,principles to guide reliable and ethical research evaluation using metric based indicators of impact,Principles to guide reliable and ethical research evaluation using metric-based indicators of impact,performance measurement and metrics,"academic practice, altmetrics, impact, metric-based indicators, metrics, scholarly impact",2017,English,10.1108/pmm-06-2016-0025
314,scopus,f naude,comparing downloads mendeley readership and google scholar citations as indicators of article performance,"Comparing downloads, mendeley readership and google scholar citations as indicators of article performance",electronic journal of information systems in developing countries,"alternative metrics, altmetrics, article level metrics, downloads, google scholar, ict4d, ictd, information and communication technologies for development, mendeley readership, open access, usage statistics",2017,English,10.1002/j.1681-4835.2017.tb00572.x
315,scopus,"f xia, x su, w wang, c zhang, z ning, i lee",bibliographic analysis of nature based on twitter and facebook altmetrics data,Bibliographic analysis of Nature based on Twitter and Facebook altmetrics data,plos one,,2016,English,10.1371/journal.pone.0165997
316,scopus,"a mas-bleda, m thelwall",can alternative indicators overcome language biases in citation counts a comparison of spanish and uk research,Can alternative indicators overcome language biases in citation counts? A comparison of Spanish and UK research,scientometrics,"alternative indicators, altmetrics, country comparison, language bias, research production, social media metrics",2016,English,10.1007/s11192-016-2118-8
317,scopus,"l bornmann, r haunschild, w marx",policy documents as sources for measuring societal impact how often is climate change research mentioned in policy related documents,Policy documents as sources for measuring societal impact: how often is climate change research mentioned in policy-related documents?,scientometrics,"altmetrics, climate change, policy documents",2016,English,10.1007/s11192-016-2115-y
318,scopus,"l bornmann, r haunschild",overlay maps based on mendeley data the use of altmetrics for readership networks,Overlay maps based on Mendeley data: The use of altmetrics for readership networks,journal of the association for information science and technology,bibliometrics,2016,English,10.1002/asi.23569
319,scopus,r snijder,revisiting an open access monograph experiment measuring citations and tweets 5years later,Revisiting an open access monograph experiment: measuring citations and tweets 5 years later,scientometrics,"altmetrics, citations, monographs, open access, tweets",2016,English,10.1007/s11192-016-2160-6
320,scopus,"s ebrahimy, j mehrad, f setareh, m hosseinchari",path analysis of the relationship between visibility and citation the mediating roles of save discussion and recommendation metrics,"Path analysis of the relationship between visibility and citation: the mediating roles of save, discussion, and recommendation metrics",scientometrics,"citation, discussion, mediation, path analysis, recommendation, save, visibility",2016,English,10.1007/s11192-016-2130-z
321,scopus,"d r smith, r watson",career development tips for todays nursing academic bibliometrics altmetrics and social media,"Career development tips for today's nursing academic: bibliometrics, altmetrics and social media",journal of advanced nursing,"altmetrics, bibliometrics, citations, core journals, h-index, impact factors, nursing, publishing, research, social media",2016,English,10.1111/jan.13067
322,scopus,"a pooladian, a borrego",a longitudinal study of the bookmarking of library and information science literature in mendeley,A longitudinal study of the bookmarking of library and information science literature in Mendeley,journal of informetrics,"altmetrics, citations, library and information science, mendeley",2016,English,10.1016/j.joi.2016.10.003
323,scopus,"x wang, z fang, x guo",tracking the digital footprints to scholarly articles from social media,Tracking the digital footprints to scholarly articles from social media,scientometrics,"altmetrics, facebook, peerj, public understanding science, social media, twitter",2016,English,10.1007/s11192-016-2086-z
324,scopus,"j serrano-cobos, c i font-julian, de gonzalez, r aleixandre-benavent",scientific communication xxxviii how to make a social media strategy for paediatricians v academic seo through google scholar comunicacion cientifica xxxviii como hacer una estrategia social media para pediatras v academic seo a traves de google scholar,Scientific communication (XXXVIII). How to make a social media strategy for paediatricians (V). Academic SEO through Google Scholar [Comunicación científica (XXXVIII). Cómo hacer una estrategia «social media» para pediatras (V). Academic SEO a través de Google Scholar],acta pediatrica espanola,"altmetrics, aseo, google scholar, scientific impact, scientific search engine optimization, scientific visibility",2016,Spanish,
325,scopus,"b k peoples, s r midway, d sackett, a lynch, p b cooney",twitter predicts citation rates of ecological research,Twitter predicts citation rates of ecological research,plos one,,2016,English,10.1371/journal.pone.0166570
326,scopus,"m thelwall, k kousha",are citations from clinical trials evidence of higher impact research an analysis of clinicaltrials gov,Are citations from clinical trials evidence of higher impact research? An analysis of ClinicalTrials.gov,scientometrics,"alternative metrics, altmetrics, citation analysis, clinical trials, medical research",2016,English,10.1007/s11192-016-2112-1
327,scopus,j l ortega,to be or not to be on twitter and its relationship with the tweeting and citation of research papers,"To be or not to be on Twitter, and its relationship with the tweeting and citation of research papers",scientometrics,"altmetrics, citation impact, plumx analytics, research dissemination, twitter",2016,English,10.1007/s11192-016-2113-0
328,scopus,"x wang, z fang, x sun",usage patterns of scholarly articles on web of science a study on web of science usage count,Usage patterns of scholarly articles on Web of Science: a study on Web of Science usage count,scientometrics,"altmetrics, article usage, usage count, usage metrics, web of science",2016,English,10.1007/s11192-016-2093-0
329,scopus,"e n wimmer, m l rethlefsen, c jarvis, j p shipman",understanding research impact a review of existing and emerging tools for nursing,Understanding Research Impact: A Review of Existing and Emerging Tools for Nursing,journal of professional nursing,"altmetrics, citation analysis, citation tools, impact factor, impact metric tools, research impact, research metrics",2016,English,10.1016/j.profnurs.2016.05.005
330,scopus,n lagace,niso releases recommended practice covering outputs of its multiyear project in alternative assessment metrics,NISO Releases Recommended Practice Covering Outputs of Its Multiyear Project in Alternative Assessment Metrics,serials review,"alternative assessment metrics, altmetrics, assessment, niso, scholarly communication, standards",2016,English,10.1080/00987913.2016.1246343
331,scopus,t n domnina,a megajournal as a new type of scientific publication,A megajournal as a new type of scientific publication,scientific and technical information processing,"altmetrics, article processing charges, megajournals, open access, peer review, role of scientific journal",2016,English,10.3103/s0147688216040079
332,scopus,s d'antonio-maceiras,sleeping beauties analysis a reflection from the solutionism perspective estudio de las bellas durmientes desde la perspectiva del solucionismo,"Sleeping beauties analysis: A reflection from the solutionism perspective [Estudio de las ""bellas durmientes"" desde la perspectiva del solucionismo]",profesional de la informacion,"altmetrics, constructivism, impact, science policy, scientific articles, scientific evaluation, scientific publication, scientometrics, sleeping beauties, solucionism",2016,Spanish,10.3145/epi.2016.sep.05
333,scopus,"l pinho-costa, k yakubu, k hoedebecke, l laranjo, c p reichel, m d c colon-gonzalez, a l neves, h errami",healthcare hashtag index development identifying global impact in social media,Healthcare hashtag index development: Identifying global impact in social media,journal of biomedical informatics,"bibliometrics, family practice, internet, primary health care, social media",2016,English,10.1016/j.jbi.2016.09.010
334,scopus,"a u tirado, j c v echavarria, d a b marin",we are visible and we have impact open access data analysis almetrics and others of the revista interamericana de bibliotecologia somos visibles y tenemos impacto analisis desde datos de acceso abierto altmetrics y otros de la revista interamericana de bibliotecologia,"We are visible and we have impact. Open access data analysis, almetrics and others of the Revista interamericana de bibliotecología [Somos visibles y tenemos impacto. Análisis desde datos de acceso abierto, altmetrics y otros de la Revista Interamericana de Bibliotecología]",revista interamericana de bibliotecologia,"altmetrics, d/t metrics, impact, journals, ojs, open access, visibility",2016,Spanish,10.17533/udea.rib.v39n3a04
335,scopus,"g halevi, b nicolas, j bar-ilan",the complexity of measuring the impact of books,The Complexity of Measuring the Impact of Books,publishing research quarterly,"altmetrics, books, metrics, scholarly impact",2016,English,10.1007/s12109-016-9464-5
336,scopus,"j m calabuig, a ferrer-sapena, e a sanchez-perez",vector valued impact measures and generation of specific indexes for research assessment,Vector-valued impact measures and generation of specific indexes for research assessment,scientometrics,"altmetrics, impact factor, mathematics, model, vector valued",2016,English,10.1007/s11192-016-2039-6
337,scopus,"l bornmann, r haunschild",to what extent does the leiden manifesto also apply to altmetrics a discussion of the manifesto against the background of research into altmetrics,To what extent does the Leiden manifesto also apply to altmetrics? A discussion of the manifesto against the background of research into altmetrics,online information review,"altmetrics, bibliometrics, leiden manifesto, scientometrics",2016,English,10.1108/oir-09-2015-0314
338,scopus,"d zoller, s doerfel, r jaschke, g stumme, a hotho",posted visited exported altmetrics in the social tagging system bibsonomy,"Posted, visited, exported: Altmetrics in the social tagging system BibSonomy",journal of informetrics,"altmetrics, collaborative tagging, scholarly impact, social bookmarking",2016,English,10.1016/j.joi.2016.03.005
339,scopus,"m thelwall, p wilson",mendeley readership altmetrics for medical articles an analysis of 45 fields,Mendeley readership altmetrics for medical articles: An analysis of 45 fields,journal of the association for information science and technology,bibliometrics,2016,English,10.1002/asi.23501
340,scopus,"l bornmann, r haunschild",normalization of mendeley reader impact on the reader and paper side a comparison of the mean discipline normalized reader score mdnrs with the mean normalized reader score mnrs and bare reader counts,Normalization of Mendeley reader impact on the reader- and paper-side: A comparison of the mean discipline normalized reader score (MDNRS) with the mean normalized reader score (MNRS) and bare reader counts,journal of informetrics,"altmetrics, citing-side normalization, field-normalization, journal reader impact, mdnrs, mean discipline normalized reader score, mean normalized reader score, mendeley, mnrs",2016,English,10.1016/j.joi.2016.04.015
341,scopus,l busby,intimidated by a number,Intimidated by a number,serials librarian,"altmetrics, quantitative data, statistics, trust",2016,English,10.1080/0361526x.2016.1168666
342,scopus,f biljecki,a scientometric analysis of selected giscience journals,A scientometric analysis of selected GIScience journals,international journal of geographical information science,"altmetrics, bibliometrics, giscience, scientometrics, social media",2016,English,10.1080/13658816.2015.1130831
343,scopus,s haustein,grand challenges in altmetrics heterogeneity data quality and dependencies,"Grand challenges in altmetrics: heterogeneity, data quality and dependencies",scientometrics,"big data, comparability, concordance tables, data integration, data quality, interoperability, modularization, research and innovation policy, research assessment, standardization",2016,English,10.1007/s11192-016-1910-9
344,scopus,m thelwall,interpreting correlations between citation counts and other indicators,Interpreting correlations between citation counts and other indicators,scientometrics,"altmetrics, citation analysis, correlation, discretised lognormal, indicators, simulation",2016,English,10.1007/s11192-016-1973-7
345,scopus,"a abrizah, d nicholas, a noorhidawati, m k y i aspura, f badawi",not so different after all malaysian researchers cross discipline view of quality and trustworthiness in citation practices,Not so different after all: Malaysian researchers’ cross-discipline view of quality and trustworthiness in citation practices,learned publishing,,2016,English,10.1002/leap.1032
346,scopus,"heuvel vanden, j bullenkamp, project: reproducibility, e iorns, w gunn, f tan, j lomax, n perfito, t errington",registered report systematic identification of genomic markers of drug sensitivity in cancer cells,Registered report: Systematic identification of genomic markers of drug sensitivity in cancer cells,elife,,2016,English,10.7554/elife.13620
347,scopus,"gregori de, v scotti, silvestri de, m curti, g fanelli, m allegri, m e schatman",does a research group increase impact on the scientific community or general public discussion alternative metric based evaluation,Does a research group increase impact on the scientific community or general public discussion? Alternative metric-based evaluation,journal of pain research,"altmetrics, pain-research impact, simpar group",2016,English,10.2147/jpr.s104704
348,scopus,"j kolahi, s khazaei",altmetric top 50 dental articles in 2014,Altmetric: Top 50 dental articles in 2014,british dental journal,,2016,English,10.1038/sj.bdj.2016.411
